Simulation,Final_Value
6552,1645741.847402436
6553,1354742.817912699
6554,1056297.7344800918
6555,1047134.0419880326
6556,2230055.6283122585
6557,1181267.0348856437
6558,558190.0119258099
6559,1192709.5525095738
6560,1671094.8265543072
6561,1388650.2552210232
6562,1715415.2528132978
6563,719218.3409157952
6564,974433.9385827223
6565,1864979.9319326275
6566,1713041.9619514921
6567,1310425.4207042994
6568,1087763.7101563234
6569,1950113.3960248148
6570,1277651.7899496306
6571,821481.7991312174
6572,1661712.0465220597
6573,1551709.4401603234
6574,1674544.0374462039
6575,735961.9563988078
6576,1534377.4724233064
6577,888296.9876674569
6578,1289917.650988099
6579,2000914.3325663023
6580,1382350.8073758122
6581,1264761.2291239514
6582,1852974.535445811
6583,1086141.2997874096
6584,2064791.9810101527
6585,814744.6845493198
6586,839909.0820319679
6587,1462797.2195792762
6588,1637985.74898357
6589,1743945.0578852606
6590,1522958.1658463143
6591,1818264.5450137588
6592,1428272.521343489
6593,1445713.1346793354
6594,1482718.889397005
6595,824255.9096204102
6596,1782815.8749307485
6597,1003024.9204294317
6598,1254217.9957691203
6599,1157586.2502727616
6600,960083.6787739088
6601,1032419.8648603515
6602,871927.75056793
6603,1755282.304826433
6604,1115616.8353844841
6605,1040128.52732061
6606,1269125.677851042
6607,792393.6870850693
6608,949471.5378569663
6609,1172857.7351092745
6610,1411101.624641114
6611,2129262.7585780458
6612,1395003.9209568324
6613,1735272.0637769972
6614,1343536.2598357827
6615,1352920.6231193498
6616,797645.1854022971
6617,1268943.8993261296
6618,1011461.3030231028
6619,1529554.1446926699
6620,1259073.9690857425
6621,779186.3612166527
6622,1901474.104225433
6623,1033276.4587178645
6624,1140798.7741867758
6625,1114927.7594923303
6626,1105702.060882119
6627,1384187.2297196195
6628,1773866.7855561092
6629,936064.1383048382
6630,1339406.652126327
6631,1851721.0003119286
6632,1216055.1964310007
6633,1740676.0266217138
6634,1255429.9337612796
6635,1147137.1835315896
6636,1372463.0218990084
6637,1497163.1101806888
6638,575195.0045207277
6639,1418538.2494128817
6640,1220406.0778129369
6641,1147147.7098973177
6642,1147928.836117376
6643,1187201.2737598259
6644,973936.2893842747
6645,705522.875146038
6646,1335362.3713583075
6647,1854876.2893208524
6648,877967.5331446708
6649,1462418.2221126733
6650,2218583.07459613
6651,1100141.2798863747
6652,1630795.507018758
6653,1514252.5828000947
6654,1397937.4624057026
6655,1795250.0920670035
6656,1137926.4872440132
6657,1964745.3116232574
6658,1519182.819713781
6659,1242000.242705337
6660,1740173.4256070268
6661,1906674.8781871018
6662,1511088.056096567
6663,1196574.2508318208
6664,1981876.9793105577
6665,861921.8181183528
6666,1830016.812968376
6667,879446.6214093737
6668,696183.4598968442
6669,1089256.1625156354
6670,841963.4400628455
6671,1360956.7147128447
6672,1627526.3676757785
6673,1636368.1337477106
6674,1269294.6804431377
6675,863836.1908713754
6676,1440877.9470640377
6677,1292168.329752422
6678,1973271.4413144544
6679,980832.7302028373
6680,1563051.168821833
6681,1081692.3500331638
6682,768585.7289072663
6683,1260850.0093468504
6684,1043361.5300562344
6685,783173.8148505148
6686,1845674.3644260324
6687,1564760.3709395835
6688,709907.742646444
6689,2041705.8627354119
6690,1295199.7114733474
6691,1145840.615243359
6692,1796499.9860100779
6693,783150.2241366581
6694,896917.3328822915
6695,2283895.6682844358
6696,1262825.2640223445
6697,1499638.6532446428
6698,958870.6450418415
6699,2078398.5068706467
6700,1188434.7124697156
6701,1490924.3251218086
6702,1558043.7216657186
6703,1299296.8697227023
6704,481632.03064427606
6705,924054.0705702178
6706,1260819.662508767
6707,828834.589560855
6708,1327924.896474209
6709,1444881.6723625965
6710,1571352.838980133
6711,1460757.1986251222
6712,993629.682573861
6713,1179860.8379475384
6714,1131541.5455760388
6715,1257141.3115283966
6716,952349.1527157585
6717,1495281.0156814537
6718,1604868.1361390953
6719,1274780.19439935
6720,1044944.4180466882
6721,944688.2737626646
6722,1044529.220960894
6723,954979.5133142576
6724,1644558.9872877924
6725,1239193.872045192
6726,1062691.3344336315
6727,1360462.5599167733
6728,1144394.8532777987
6729,958847.666783559
6730,1413255.8676684476
6731,1454664.0317525088
6732,1292234.3423688973
6733,823126.2314879067
6734,1262029.0230028082
6735,1374812.2368223816
6736,866559.4724041678
6737,973512.7850497828
6738,1124456.8021574677
6739,876934.5664973665
6740,1079835.7912016558
6741,1235296.5004183573
6742,821697.0132562427
6743,1339667.7204835438
6744,1015355.3224952588
6745,1145980.8680644492
6746,1118681.0444390695
6747,795671.8064370184
6748,1237699.588821671
6749,967721.8891319606
6750,1167112.643261558
6751,1219439.7508685682
6752,1440897.193520515
6753,1729210.3510457987
6754,1450264.6812110872
6755,1614248.667513048
6756,1141286.5432062417
6757,917720.8209712919
6758,1046009.1015252236
6759,1173683.5176539067
6760,687234.910417426
6761,888988.4828779163
6762,2231060.184817458
6763,999359.2207922816
6764,1134203.850945233
6765,853800.9450003812
6766,1009146.9304715393
6767,1575488.2164158593
6768,1321986.32824761
6769,1513948.2698809518
6770,773967.4600788449
6771,1484855.4971340783
6772,1522989.3639538304
6773,1012875.866867733
6774,664569.257147686
6775,2234075.9347569733
6776,1302697.342050652
6777,1217694.2529397176
6778,1701903.981933424
6779,961513.0429247769
6780,1461799.3274075713
6781,1130338.1295294627
6782,2085321.5649077068
6783,733055.9977583401
6784,995170.8629957046
6785,1971561.3230488843
6786,2322930.770744543
6787,2039638.2320702276
6788,1328967.3063250934
6789,995186.0070802292
6790,1847422.461733228
6791,890445.7916975378
6792,550449.5961899832
6793,1362209.6817605938
6794,1450188.6471250604
6795,970824.9244774214
6796,1246757.340459551
6797,1102964.7299803237
6798,1506281.3148914385
6799,1159363.0949009447
6800,1919878.9918189968
6801,1116185.109117688
6802,1558921.2692177999
6803,1336421.966692201
6804,1291523.8268534609
6805,1475306.2018466042
6806,1468988.25316132
6807,1313245.3885894236
6808,885672.4264217921
6809,777958.3762436156
6810,1041678.9287272914
6811,1226984.4945902284
6812,1557864.7764145455
6813,997819.8679566472
6814,880498.6157077018
6815,1664391.5266153745
6816,1137764.6297439614
6817,1258433.525317243
6818,1214842.917505768
6819,1319010.9695615647
6820,1313595.6979866626
6821,1007955.2697250014
6822,1401349.9811168232
6823,1077869.9879173208
6824,1419762.4440310637
6825,1142463.9025373333
6826,736547.7306071549
6827,1412026.9060888828
6828,756002.3726903423
6829,793369.7731045794
6830,1217964.2406192673
6831,1531954.2914988643
6832,1075280.4791880471
6833,700197.2700112825
6834,956120.9953950647
6835,1315304.2701002206
6836,1468821.741951067
6837,818854.9655853347
6838,1437887.0178845795
6839,1273363.228070736
6840,646267.2974258908
6841,1168505.5281442073
6842,1646571.9664996525
6843,1606672.3882991716
6844,1259748.7545645076
6845,1276859.308331633
6846,949283.1462222342
6847,2421738.0629537073
6848,1061978.7260003292
6849,1595998.3338858916
6850,1153132.8654561848
6851,984692.2123167212
6852,929099.7014526837
6853,1191922.9267740056
6854,1966978.0971826776
6855,1260646.8333179764
6856,1373166.3567733157
6857,917663.73387912
6858,1616969.800823491
6859,984240.3924974866
6860,1606892.0142119688
6861,1099253.638074349
6862,1315113.6050794357
6863,1586973.2431176926
6864,1185926.8397152268
6865,1426605.585572867
6866,1033884.1827465668
6867,1923468.9248963092
6868,1303811.2445945854
6869,1096964.3417895264
6870,851383.5904295549
6871,1567708.3979574975
6872,979736.5802183087
6873,1362946.0767044744
6874,1502433.0014703593
6875,1060359.1571056298
6876,880970.2858908075
6877,1155844.2561901312
6878,1095247.435774868
6879,1122165.2310474254
6880,1702058.8168535207
6881,1379113.450944285
6882,1226779.3106960098
6883,691140.0222607414
6884,997598.8194617863
6885,1732404.2822328925
6886,1821601.7462910733
6887,1288750.3990495494
6888,1339673.0975085506
6889,1047665.3156583887
6890,2201650.141029778
6891,2067419.0397758454
6892,1345527.4862284588
6893,954637.5899636425
6894,1173394.6734006112
6895,933411.3537333457
6896,1672276.2843976323
6897,1295193.2049138597
6898,1704283.029177995
6899,1118514.9428994842
6900,2055560.515826663
6901,792295.1920392993
6902,1537956.5322093978
6903,1062300.8413487372
6904,1683493.2630997223
6905,1901750.6621853965
6906,2287726.9932766315
6907,806735.3066054576
6908,1137275.4014266126
6909,1706186.0727980877
6910,761434.1895063638
6911,796527.8683973931
6912,1026351.0645166114
6913,1347005.3871785726
6914,1107894.6161006005
6915,1122178.2988522502
6916,1722752.3756336945
6917,741792.7675053789
6918,1398411.3761568516
6919,1635945.817157359
6920,1356589.467703309
6921,1024442.1661747589
6922,1081708.635665077
6923,980671.355491586
6924,1496842.0395580893
6925,1103478.858500809
6926,1512432.3172419518
6927,851425.5640879959
6928,1111799.6252334605
6929,1279770.3551840046
6930,2071044.730490358
6931,1553001.9430143898
6932,1371929.119673316
6933,994956.2526408364
6934,845652.3277161758
6935,1301643.6885499475
6936,1704951.4599760238
6937,1141241.658761
6938,1152362.7730619817
6939,2376578.544554214
6940,1342556.7411634433
6941,1579518.6960245562
6942,1292322.0463033908
6943,857796.7768209765
6944,902400.4012361426
6945,1914828.620797702
6946,1108150.1631667546
6947,3251547.4842089005
6948,1697665.1522737883
6949,741593.431051333
6950,1419552.647921677
6951,1443730.156149872
6952,1609624.670353673
6953,1066100.0057347717
6954,1020214.6273758173
6955,1812140.3023494778
6956,947932.2316776987
6957,920788.6648191183
6958,1257308.8032059474
6959,1726728.672756595
6960,747615.1517558356
6961,1339272.1368618247
6962,994480.6428771107
6963,1156109.04759905
6964,1871081.788920026
6965,953629.1372654997
6966,1052643.165087026
6967,730796.9096547924
6968,1522555.7799966456
6969,955721.8892125514
6970,801163.7201155196
6971,1612684.7966978634
6972,1620463.9032249388
6973,767166.8002980455
6974,1691991.9417354108
6975,1236465.364770095
6976,1625501.4693221436
6977,893805.2174673786
6978,1428528.1190564474
6979,1578172.1091839883
6980,1212358.2179050008
6981,2180750.6513580317
6982,1194297.7069685152
6983,1049346.453719275
6984,910302.6762010487
6985,1291984.43935774
6986,1530975.4303993848
6987,1251882.3934754306
6988,1226214.5973165547
6989,1225864.019097813
6990,1014390.6539744976
6991,1061817.921305432
6992,1187454.7200283431
6993,925745.1202108753
6994,1257393.8438303045
6995,1383883.2689606568
6996,1123750.8770765641
6997,1093815.464286122
6998,2008151.9752927471
6999,1104103.0034879919
7000,1189786.974059005
7001,1545686.3261833803
7002,1407794.0310860928
7003,1343289.8070511653
7004,1155583.3125298868
7005,1855145.7046010636
7006,1317359.5482001784
7007,2091870.5345178635
7008,1097160.140290647
7009,674590.795310183
7010,1723766.7165757343
7011,1144029.4972341042
7012,1272647.332270748
7013,1694159.07343241
7014,773321.0378963271
7015,768742.2021542394
7016,1783148.4611658608
7017,1521001.388782788
7018,1914810.4159892772
7019,1543884.2359637388
7020,728532.647219933
7021,838892.9597811231
7022,1015655.9681891575
7023,748119.2749116732
7024,1623543.3816845494
7025,713655.2895263651
7026,1005831.3342153695
7027,852267.8212124819
7028,1135898.716349778
7029,984930.1500500141
7030,1055893.805689114
7031,1129500.5800395377
7032,722670.3039271373
7033,1850213.7891177344
7034,2067918.109679909
7035,1058123.349969737
7036,1282263.4516376504
7037,1257385.7050629726
7038,968481.3613297993
7039,2231841.064945504
7040,1235666.2399750035
7041,1960226.6299702076
7042,986257.9085616339
7043,953298.6562977772
7044,1470516.288126102
7045,1120729.7559159326
7046,1410912.3134320702
7047,1347305.420385693
7048,957374.2776199932
7049,1587786.0045193788
7050,1895970.4188583996
7051,919466.2181104879
7052,2553720.6128325225
7053,2017283.6562527937
7054,883609.999416304
7055,1711138.9135035546
7056,1551972.5072533097
7057,971638.7039097406
7058,1421904.757401012
7059,819345.7702726125
7060,1080282.5416488047
7061,1272171.1776098998
7062,821670.0110229901
7063,2331369.1604818585
7064,1917741.2232922583
7065,1189202.0505544995
7066,1326677.8594106624
7067,1114609.458796859
7068,1552412.0242481448
7069,1201464.4605706574
7070,934808.9780845366
7071,1713015.0663011703
7072,1924468.5238975063
7073,1210984.088692778
7074,1609611.788854187
7075,858068.1738793247
7076,1003966.8804512889
7077,1074640.2055004924
7078,879002.0233347615
7079,1505348.722898629
7080,1184549.9035099228
7081,1813735.6257349236
7082,1136836.2736793393
7083,2579010.1684725075
7084,912965.7802433854
7085,1491652.0569461707
7086,1322661.8105343028
7087,882134.9839618892
7088,966097.7687936142
7089,1392874.7714064699
7090,2096063.4948538032
7091,699150.4662978096
7092,990111.6196082874
7093,996774.7217421248
7094,1714194.4509346124
7095,1161077.4998223926
7096,1049965.9441209354
7097,1015761.5900479875
7098,1735318.6008221367
7099,1595747.2720858399
7100,1172125.5621131079
7101,1141395.9911795876
7102,1182236.2639293678
7103,1407132.3432490742
7104,1669458.8085101144
7105,1417267.6604153092
7106,1151496.46179527
7107,2877631.3536322955
7108,1339595.2215722164
7109,1710025.1912566596
7110,1549850.365033623
7111,2050092.666494078
7112,1295263.1249144909
7113,1426006.3679122082
7114,877282.9866685441
7115,839510.3019780854
7116,1083479.9114471711
7117,1506140.6669546822
7118,1478047.3538516834
7119,1456217.9300764597
7120,1266855.8514433387
7121,1435490.0395278567
7122,1508140.0538411345
7123,1627250.0517821717
7124,1209424.191276763
7125,2659594.735669006
7126,1543143.8940644206
7127,1991300.9612989991
7128,993086.2826634353
7129,1247132.4287849264
7130,1060143.8344295914
7131,1588549.6269888696
7132,707164.2695308846
7133,988595.9673580629
7134,1893865.7449867597
7135,1258012.1325194254
7136,1325662.8065286677
7137,1319834.0624872262
7138,1580960.9513730844
7139,1347190.1257528523
7140,1280251.2860567048
7141,1599652.7843653534
7142,1563060.1226816378
7143,2157806.9439660916
7144,1442742.0988246948
7145,908026.9821329132
7146,959256.0560463218
7147,1146901.3109614118
7148,943343.125634709
7149,682177.5935245386
7150,1210552.9215610905
7151,1085193.102908901
7152,1043986.492702738
7153,1620770.4281674582
7154,651972.4291679168
7155,1466422.013175975
7156,1400470.499392761
7157,526136.6615951298
7158,1152210.105483577
7159,882577.0230870125
7160,2608325.3944251984
7161,1761436.116177633
7162,1323257.878598038
7163,1619652.2456760302
7164,1873753.8086179858
7165,1148989.5754163617
7166,1493687.7711587513
7167,1760758.2007792043
7168,1473510.930548065
7169,1278241.60826889
7170,873393.9615419757
7171,841459.1790243157
7172,1422636.6173229513
7173,702319.1447519242
7174,950832.3917074356
7175,1021251.8486461471
7176,1076541.5098690665
7177,1157255.726601435
7178,709444.612899308
7179,850695.3223304321
7180,3063855.0984265157
7181,1049992.5440520397
7182,976555.7593773368
7183,1405110.751440157
7184,1522105.9716874259
7185,972003.2127686014
7186,1792960.2097811652
7187,996305.4150865098
7188,1435991.957098517
7189,1499107.8052150828
7190,919715.8857840771
7191,2633209.0911809197
7192,2199639.547284564
7193,973800.4478393806
7194,898301.0120923297
7195,1344744.8656887389
7196,851475.0712079251
7197,829287.1671668672
7198,1335899.4539495392
7199,816496.7092122954
7200,1235423.2420344225
7201,1074227.4414643191
7202,1282716.8121792828
7203,1178105.5118480998
7204,1589402.2478789832
7205,1559121.4159541829
7206,1984411.7216500642
7207,1361211.3062377218
7208,1111596.699839127
7209,1308437.2743088193
7210,845192.527935519
7211,1390622.6115454275
7212,1122906.965582875
7213,973930.3423558875
7214,938067.8670134823
7215,2414637.4873815496
7216,2086302.4393203259
7217,1873962.2458015988
7218,1146105.6580001751
7219,1210030.3518236177
7220,1211230.347621269
7221,1494569.8289253674
7222,697046.8440282809
7223,1257873.2522582733
7224,1369865.5972001655
7225,1354762.0261928241
7226,1202326.7727154712
7227,1224540.539399911
7228,823550.2646228158
7229,1288522.0398437672
7230,1221332.3539694953
7231,1955655.414915598
7232,827183.5599769128
7233,2460674.9494571267
7234,1061197.212358831
7235,1229117.6652111306
7236,636168.4057823492
7237,982303.6416054498
7238,1234232.1580461513
7239,984780.1307332617
7240,1258951.7483832699
7241,1156420.1531210206
7242,1669223.2834247015
7243,2293235.997565842
7244,1003630.2354273743
7245,1841935.1626441963
7246,1955841.6175244206
7247,915897.6139480184
7248,1596066.1174221525
7249,1392717.3449388233
7250,898821.7607090664
7251,1171460.2593634378
7252,1688309.139489349
7253,1515357.0039843603
7254,1475583.4817779944
